χ²,L1,L2,L3,L4,L5,L6,L7,L8,c
415.61894531056384,0.0005309151009277903,0.001057557288795253,-0.002721984339781498,-0.00023108851302628382,0.0018052688307826266,7.0e-5,-0.0005549918799313228,0.00083703286443631,0.00011338431709542417
409.6664080886628,0.0005365553756159139,0.0010437255010690453,-0.002757556093474373,-0.00019470779078925032,0.0011078355410316753,7.0e-5,-0.00048502991611743934,0.0006237581027613444,0.00011288323865448305
410.9214075866938,0.0005435888740740957,0.0010644709371799227,-0.002734049331076057,-0.00021143295439418115,0.0017127419775516846,7.0e-5,-0.0006271033630109982,0.0009512715085460379,0.00011030488553310953
415.5894667883192,0.0005762844522546485,0.001111793530947221,-0.002814397001364562,-0.00018802725741208704,0.0006383954053975742,7.0e-5,-0.000464423706281989,0.000387777961943224,0.0001104956113852153
410.64666448975896,0.0005356454993614011,0.0010510017550923918,-0.0027481394929431673,-0.0002050816639043681,0.001065847112519375,7.0e-5,-0.000519614068875038,0.000689225341131293,0.00011819377698720928
414.99470206141507,0.0005243013949576114,0.0010430495590315935,-0.0027156299292743443,-0.0002102339361323921,0.0015392476265959662,7.0e-5,-0.0005168342960594201,0.0007802283084869141,0.00011305909602348272
412.917117835939,0.0005635080274104838,0.0011042495785022948,-0.0028004090934548084,-0.00019460087475060261,0.0003184104835532317,7.0e-5,-0.00035535873643911234,0.0003323314127384988,0.00012081470737219055
411.9592828961725,0.0005278720849380816,0.001040551008459,-0.002700659752467421,-0.00020349482429726882,0.0019444350296197368,7.0e-5,-0.0006931308123124045,0.0010903754840344284,0.00010670537491700105
415.4434327179875,0.0005310521785632049,0.0010556756100045693,-0.0027384403741246336,-0.00021866926092569002,0.0013201522375565903,7.0e-5,-0.0006446343307557069,0.0009448844742154626,0.00010074261505062934
413.28655797976853,0.000553130121023683,0.0010725754610158586,-0.002738073578419499,-0.00019190019348149176,0.0018539218717786548,7.0e-5,-0.0006800438118005476,0.0010967392854957802,9.986215474129739e-5
414.8420465993945,0.0005748076339493076,0.0011201442837176039,-0.0028013354418578943,-0.00020198568015205866,0.0007629416412098453,7.0e-5,-0.0005369165728958885,0.0005137496129644615,0.00010263910209337667
412.11149853933557,0.0005646007673080919,0.0011007866466535413,-0.00280687843158945,-0.00018892180963501348,0.00012119660823435227,7.0e-5,-0.0003402576170144408,0.00026939836265944307,0.00011899366720294513
413.6535279507452,0.0005764790918410512,0.0011149100543623458,-0.002789141910403326,-0.00018652989962848767,0.001040333307057733,7.0e-5,-0.00048309328472313984,0.0006278969135978945,0.00010306162123605325
411.24887982237897,0.0005371975274845337,0.0010705485627902813,-0.00274069905227366,-0.00021574032586989708,0.0010993359074131842,7.0e-5,-0.0005908249263194464,0.000701236686974736,0.00010082387727336079
411.5783629336838,0.0005575343823441056,0.0010997285183023237,-0.002803773706842875,-0.00021259437978688955,0.0003034897828708734,7.0e-5,-0.00042527787678056195,0.00032207021713760465,0.0001008462323360363
412.57241089478623,0.0005449817491894268,0.0010906611547543857,-0.0027547826597803383,-0.00022065357818163247,0.0009200199938399316,7.0e-5,-0.0005369216366802495,0.0006601139062380482,9.879296283812302e-5
414.36305358896027,0.0005731500550497749,0.0011029567269649283,-0.0027920770279902057,-0.00017652765309551566,0.0007272146968948135,7.0e-5,-0.0004966546301913301,0.0005307287105152239,9.504421590922838e-5
409.11864892586806,0.0005636685173575501,0.0011060568160110122,-0.0027999440348619132,-0.0002017477774564218,0.0003807236020014575,7.0e-5,-0.0003544249048951562,0.0002667677596445049,0.00010927368453577294
408.4529647418648,0.0005476530475880073,0.0010703381961789675,-0.002745744855520519,-0.00019774370797256594,0.0013935130052023005,7.0e-5,-0.0006229428228837604,0.0008332139516046032,9.838656399719042e-5
412.4783825557368,0.0005513641034794415,0.0010759935483786883,-0.002764320430832641,-0.00018790867973727103,0.0008321687530710744,7.0e-5,-0.000412136403908147,0.0005039681663536292,0.00011826122342662975
410.6074936272464,0.0005403780428297612,0.001058692146173704,-0.002740132512552682,-0.00020835743275223883,0.0016236350416629114,7.0e-5,-0.0006223427377105527,0.0009831610585175315,0.00011303135431149347
412.90384437230335,0.0005234249747797702,0.0010253249580775615,-0.0027413722516161482,-0.00020070299707054126,0.0012018892541586618,7.0e-5,-0.0005859309404500587,0.0008342510771320263,0.0001245373508588177
414.1004205073206,0.0005430914610517543,0.0010432553370765423,-0.0027563843892645457,-0.00019028321963022259,0.0015165247577709018,7.0e-5,-0.0005754558445297752,0.0009403307417221742,0.00010849525513601684
414.1977026488879,0.0005339175448496555,0.0010462032433099999,-0.0027400625832954884,-0.00019202457409528604,0.001020904571348567,7.0e-5,-0.00046755326056894516,0.0005941116563804512,0.00012150924101618248
412.66253280126193,0.0005355234016049757,0.0010671327501220582,-0.0027497613946346005,-0.00022751108694274707,0.0010458555687096857,7.0e-5,-0.0005389749066940939,0.0006885706324966526,9.95421904143297e-5
411.2896826273841,0.0005594612448900376,0.001088673513716667,-0.002780526344617872,-0.00019030812839869828,0.0007482918627808642,7.0e-5,-0.000488589555747801,0.000574864085014832,9.363470346131888e-5
412.33313220164393,0.0005323206690342738,0.0010561146545805364,-0.002739852435694422,-0.00022195907776585567,0.0014006301032566488,7.0e-5,-0.0004401824320961092,0.0006671666740788008,0.00010893913713754768
411.53045872382745,0.0005609485897714724,0.0011001909671991654,-0.0028171187935831913,-0.00019862892632304248,5.5558075564505e-6,7.0e-5,-0.00029400195198230094,7.229302040463758e-5,0.00011676624916676085
412.1580971821366,0.0005379043696824189,0.0010586127301477186,-0.0027591628213684194,-0.0002039944265228285,0.0010955066607137175,7.0e-5,-0.0005505204174123486,0.0007023321528612468,0.00011681544695196369
413.93516037005776,0.0005435380299051784,0.0010968262533630536,-0.002765752198769412,-0.00023612348149616944,0.0007575238469026057,7.0e-5,-0.0004386200365862156,0.0004620835783657199,0.00012335326048139325
408.1283035514599,0.0005363607408158741,0.0010598791317869597,-0.0027419287553278942,-0.00021171858395282135,0.0012683476071866557,7.0e-5,-0.0005822735256219167,0.0007556332799294229,0.00011089601485653784
